canonical_id,fuente,id_en_fuente,metodo,fecha
p00412,biwenger,37715,auto,2026-07-13
p00412,sofascore,849731,auto,2026-07-17
p00412,transfermarkt,435493,auto,2026-07-13
p00413,biwenger,37717,auto,2026-07-13
p00413,sofascore,1014595,auto,2026-07-17
p00413,transfermarkt,531404,auto,2026-07-13
p00414,biwenger,37719,auto,2026-07-13
p00414,sofascore,1012410,auto,2026-07-17
p00414,transfermarkt,626953,auto,2026-07-13
p00415,biwenger,37720,auto,2026-07-13
p00415,sofascore,1092515,manual,2026-07-17
p00415,transfermarkt,706947,auto,2026-07-13
p00416,biwenger,37723,auto,2026-07-13
p00416,sofascore,1068891,auto,2026-07-17
p00416,transfermarkt,819590,auto,2026-07-13
p00417,biwenger,37724,auto,2026-07-13
p00417,sofascore,1391752,auto,2026-07-17
p00417,transfermarkt,961297,auto,2026-07-13
p00418,biwenger,37725,auto,2026-07-13
p00418,sofascore,988672,auto,2026-07-17
p00418,transfermarkt,452483,auto,2026-07-13
p00419,biwenger,37726,auto,2026-07-13
p00419,sofascore,859769,auto,2026-07-17
p00419,transfermarkt,293388,auto,2026-07-13
p00420,biwenger,37735,auto,2026-07-13
p00420,transfermarkt,947115,auto,2026-07-13
p00421,biwenger,37739,auto,2026-07-13
p00421,sofascore,997244,auto,2026-07-17
p00421,transfermarkt,341263,auto,2026-07-13
p00422,biwenger,37741,auto,2026-07-13
p00422,sofascore,855837,auto,2026-07-17
p00422,transfermarkt,505493,auto,2026-07-13
p00423,biwenger,37893,auto,2026-07-13
p00423,sofascore,1430667,auto,2026-07-17
p00423,transfermarkt,610622,auto,2026-07-13
p00424,biwenger,37894,auto,2026-07-13
p00424,sofascore,1085579,auto,2026-07-17
p00424,transfermarkt,617059,auto,2026-07-13
p00425,biwenger,37897,auto,2026-07-13
p00425,sofascore,1216309,auto,2026-07-17
p00425,transfermarkt,711374,auto,2026-07-13
p00426,biwenger,37898,auto,2026-07-13
p00426,sofascore,1632454,auto,2026-07-17
p00426,transfermarkt,834487,auto,2026-07-13
p00427,biwenger,38059,auto,2026-07-13
p00427,sofascore,965011,auto,2026-07-17
p00427,transfermarkt,616631,auto,2026-07-13
p00428,biwenger,38071,auto,2026-07-13
p00428,sofascore,1515554,auto,2026-07-17
p00428,transfermarkt,1061122,auto,2026-07-13
p00429,biwenger,38072,auto,2026-07-13
p00429,sofascore,1428699,auto,2026-07-17
p00429,transfermarkt,719999,auto,2026-07-13
p00430,biwenger,38073,auto,2026-07-13
p00430,sofascore,1398518,auto,2026-07-17
p00430,transfermarkt,560705,auto,2026-07-13
p00431,biwenger,38075,auto,2026-07-13
p00431,sofascore,1083832,auto,2026-07-17
p00431,transfermarkt,526050,auto,2026-07-13
p00432,biwenger,38095,auto,2026-07-13
p00432,sofascore,1918369,auto,2026-07-17
p00432,transfermarkt,1268764,auto,2026-07-13
p00433,biwenger,38142,auto,2026-07-13
p00433,sofascore,1177401,auto,2026-07-17
p00433,transfermarkt,861981,auto,2026-07-13
p00434,biwenger,38143,auto,2026-07-13
p00434,sofascore,149606,auto,2026-07-17
p00434,transfermarkt,129674,auto,2026-07-13
p00435,biwenger,38144,auto,2026-07-13
p00435,sofascore,1391374,auto,2026-07-17
p00435,transfermarkt,834485,auto,2026-07-13
p00436,biwenger,38164,auto,2026-07-13
p00436,sofascore,1403559,auto,2026-07-17
p00436,transfermarkt,1057316,auto,2026-07-13
p00437,biwenger,38178,auto,2026-07-13
p00437,sofascore,1496360,auto,2026-07-17
p00437,transfermarkt,1144700,auto,2026-07-13
p00438,biwenger,38189,auto,2026-07-13
p00438,sofascore,827504,auto,2026-07-17
p00438,transfermarkt,412829,auto,2026-07-13
p00439,biwenger,38194,auto,2026-07-13
p00439,sofascore,818986,auto,2026-07-17
p00439,transfermarkt,385105,auto,2026-07-13
p00440,biwenger,38216,auto,2026-07-13
p00440,sofascore,1162107,auto,2026-07-17
p00440,transfermarkt,792331,auto,2026-07-13
p00441,biwenger,38239,auto,2026-07-13
p00441,transfermarkt,997814,auto,2026-07-13
p00442,biwenger,38275,auto,2026-07-13
p00442,sofascore,1046796,auto,2026-07-17
p00442,transfermarkt,798114,auto,2026-07-13
p00443,biwenger,38289,auto,2026-07-13
p00443,sofascore,814590,auto,2026-07-17
p00443,transfermarkt,258923,auto,2026-07-13
p00444,biwenger,38290,auto,2026-07-13
p00444,sofascore,807771,auto,2026-07-17
p00444,transfermarkt,404418,auto,2026-07-13
p00445,biwenger,38308,auto,2026-07-13
p00445,sofascore,1063015,auto,2026-07-17
p00445,transfermarkt,647435,auto,2026-07-13
p00446,biwenger,38318,auto,2026-07-13
p00446,sofascore,1186010,auto,2026-07-17
p00446,transfermarkt,985383,auto,2026-07-13
p00447,biwenger,38355,auto,2026-07-13
p00447,sofascore,1100646,auto,2026-07-17
p00447,transfermarkt,549027,auto,2026-07-13
p00448,biwenger,38361,auto,2026-07-13
p00448,sofascore,344751,auto,2026-07-17
p00448,transfermarkt,285323,auto,2026-07-13
p00449,biwenger,38368,auto,2026-07-13
p00449,sofascore,857482,auto,2026-07-17
p00449,transfermarkt,394236,auto,2026-07-13
p00450,biwenger,38404,auto,2026-07-13
p00450,sofascore,1120947,auto,2026-07-17
p00450,transfermarkt,765467,auto,2026-07-13
p00451,biwenger,38405,auto,2026-07-13
p00451,sofascore,138149,auto,2026-07-17
p00451,transfermarkt,124419,auto,2026-07-13
p00452,biwenger,38422,auto,2026-07-13
p00452,sofascore,1117026,auto,2026-07-17
p00452,transfermarkt,909758,auto,2026-07-13
p00453,biwenger,38424,auto,2026-07-13
p00453,sofascore,1136702,auto,2026-07-17
p00453,transfermarkt,709215,auto,2026-07-13
p00454,biwenger,38449,auto,2026-07-13
p00454,sofascore,2110897,auto,2026-07-17
p00454,transfermarkt,834491,auto,2026-07-13
p00455,biwenger,38457,auto,2026-07-13
p00455,sofascore,1516812,auto,2026-07-17
p00455,transfermarkt,1064538,auto,2026-07-13
p00456,biwenger,38493,auto,2026-07-13
p00456,sofascore,1087359,auto,2026-07-17
p00456,transfermarkt,805714,auto,2026-07-13
p00457,biwenger,38517,auto,2026-07-13
p00457,sofascore,1129360,auto,2026-07-17
p00457,transfermarkt,692070,auto,2026-07-13
p00458,biwenger,38527,auto,2026-07-13
p00458,sofascore,908714,auto,2026-07-17
p00458,transfermarkt,466783,auto,2026-07-13
p00459,biwenger,38528,auto,2026-07-13
p00459,sofascore,758664,auto,2026-07-17
p00459,transfermarkt,243879,auto,2026-07-13
p00460,biwenger,38854,auto,2026-07-13
p00460,sofascore,1172477,auto,2026-07-17
p00460,transfermarkt,972465,auto,2026-07-13
p00461,biwenger,38875,auto,2026-07-13
p00461,sofascore,848512,auto,2026-07-17
p00461,transfermarkt,342048,auto,2026-07-13
p00462,biwenger,38957,auto,2026-07-13
p00462,sofascore,962029,auto,2026-07-17
p00462,transfermarkt,628366,auto,2026-07-13
p00463,biwenger,38958,auto,2026-07-13
p00463,sofascore,359272,auto,2026-07-17
p00463,transfermarkt,287579,auto,2026-07-13
p00464,biwenger,38961,auto,2026-07-13
p00464,sofascore,1087476,auto,2026-07-17
p00464,transfermarkt,696764,auto,2026-07-13
p00465,biwenger,38962,auto,2026-07-13
p00465,sofascore,1009372,auto,2026-07-17
p00465,transfermarkt,729814,auto,2026-07-13
p00466,biwenger,38963,auto,2026-07-13
p00466,sofascore,859021,auto,2026-07-17
p00466,transfermarkt,395234,auto,2026-07-13
p00467,biwenger,38964,auto,2026-07-13
p00467,sofascore,34120,auto,2026-07-17
p00467,transfermarkt,40433,auto,2026-07-13
p00468,biwenger,38965,auto,2026-07-13
p00468,sofascore,252815,auto,2026-07-17
p00468,transfermarkt,155025,auto,2026-07-13
p00469,biwenger,38966,auto,2026-07-13
p00469,transfermarkt,486031,auto,2026-07-13
p00470,biwenger,39223,auto,2026-07-13
p00470,sofascore,2198232,manual,2026-07-17
p00470,transfermarkt,1384911,auto,2026-07-13
p00471,biwenger,39301,auto,2026-07-13
p00471,sofascore,1402907,auto,2026-07-17
p00471,transfermarkt,938144,auto,2026-07-13
p00472,biwenger,39327,auto,2026-07-13
p00472,sofascore,1953923,auto,2026-07-17
p00472,transfermarkt,1312698,auto,2026-07-13
p00473,biwenger,39350,auto,2026-07-13
p00473,sofascore,1518564,manual,2026-07-17
p00473,transfermarkt,1064105,auto,2026-07-13
p00474,biwenger,39357,auto,2026-07-13
p00474,sofascore,2238900,auto,2026-07-17
p00474,transfermarkt,1453066,auto,2026-07-13
p00475,biwenger,39360,auto,2026-07-13
p00475,sofascore,1534422,auto,2026-07-17
p00475,transfermarkt,1032280,auto,2026-07-13
p00476,biwenger,39385,auto,2026-07-13
p00476,sofascore,1142689,auto,2026-07-17
p00476,transfermarkt,935281,auto,2026-07-13
p00477,biwenger,39386,auto,2026-07-13
p00477,sofascore,1639543,auto,2026-07-17
p00477,transfermarkt,935232,auto,2026-07-13
p00478,biwenger,39388,auto,2026-07-13
p00478,sofascore,1649919,auto,2026-07-17
p00478,transfermarkt,1063340,auto,2026-07-13
p00479,biwenger,39431,auto,2026-07-13
p00479,sofascore,1201412,auto,2026-07-17
p00479,transfermarkt,1127730,auto,2026-07-13
p00480,biwenger,39664,auto,2026-07-13
p00480,sofascore,315916,auto,2026-07-17
p00480,transfermarkt,268642,auto,2026-07-13
p00481,biwenger,39736,auto,2026-07-13
p00481,sofascore,1869106,auto,2026-07-17
p00481,transfermarkt,1232057,auto,2026-07-13
p00482,biwenger,39785,auto,2026-07-13
p00482,sofascore,1170694,auto,2026-07-17
p00482,transfermarkt,707230,auto,2026-07-13
p00483,biwenger,39792,auto,2026-07-13
p00483,sofascore,973536,auto,2026-07-17
p00483,transfermarkt,640109,auto,2026-07-13
p00484,biwenger,39801,auto,2026-07-13
p00484,sofascore,1392092,auto,2026-07-17
p00484,transfermarkt,898352,auto,2026-07-13
p00485,biwenger,39804,auto,2026-07-13
p00485,sofascore,1108450,auto,2026-07-17
p00485,transfermarkt,741142,auto,2026-07-13
p00486,biwenger,39835,auto,2026-07-13
p00486,sofascore,1160250,auto,2026-07-17
p00486,transfermarkt,921345,auto,2026-07-13
p00487,biwenger,39836,auto,2026-07-13
p00487,sofascore,974713,auto,2026-07-17
p00487,transfermarkt,844516,auto,2026-07-13
p00488,biwenger,39874,auto,2026-07-13
p00488,sofascore,1126447,auto,2026-07-17
p00488,transfermarkt,912392,auto,2026-07-13
p00489,biwenger,39876,auto,2026-07-13
p00489,sofascore,268903,auto,2026-07-17
p00489,transfermarkt,217115,auto,2026-07-13
p00490,biwenger,39885,auto,2026-07-13
p00490,sofascore,1513222,manual,2026-07-17
p00490,transfermarkt,1124136,auto,2026-07-13
p00491,biwenger,39901,auto,2026-07-13
p00491,sofascore,1184541,auto,2026-07-17
p00491,transfermarkt,985806,auto,2026-07-13
p00492,biwenger,39923,auto,2026-07-13
p00492,sofascore,877037,auto,2026-07-17
p00492,transfermarkt,358032,auto,2026-07-13
p00493,biwenger,39924,auto,2026-07-13
p00493,sofascore,999178,auto,2026-07-17
p00493,transfermarkt,581326,auto,2026-07-13
p00494,biwenger,39941,auto,2026-07-13
p00494,sofascore,824200,auto,2026-07-17
p00494,transfermarkt,406040,auto,2026-07-13
p00495,biwenger,39966,auto,2026-07-13
p00495,sofascore,838629,auto,2026-07-17
p00495,transfermarkt,261503,auto,2026-07-13
p00496,biwenger,39974,auto,2026-07-13
p00496,sofascore,1119345,auto,2026-07-17
p00496,transfermarkt,889435,auto,2026-07-13
p00497,biwenger,40006,auto,2026-07-13
p00497,sofascore,158615,auto,2026-07-17
p00497,transfermarkt,143812,auto,2026-07-13
p00498,biwenger,40007,auto,2026-07-13
p00498,sofascore,1084043,auto,2026-07-17
p00498,transfermarkt,620696,auto,2026-07-13
p00499,biwenger,40008,auto,2026-07-13
p00499,sofascore,831510,auto,2026-07-17
p00499,transfermarkt,419648,auto,2026-07-13
p00500,biwenger,40010,auto,2026-07-13
p00500,sofascore,1542721,auto,2026-07-17
p00500,transfermarkt,962125,auto,2026-07-13
p00501,biwenger,40033,auto,2026-07-13
p00501,sofascore,1939137,auto,2026-07-17
p00501,transfermarkt,938156,auto,2026-07-13
p00502,biwenger,40045,auto,2026-07-13
p00502,sofascore,1590121,auto,2026-07-17
p00502,transfermarkt,1186235,auto,2026-07-13
p00503,biwenger,40046,auto,2026-07-13
p00503,sofascore,1966890,manual,2026-07-17
p00503,transfermarkt,1331450,auto,2026-07-13
p00504,biwenger,40070,auto,2026-07-13
p00504,sofascore,1142683,auto,2026-07-17
p00504,transfermarkt,646824,auto,2026-07-13
p00505,biwenger,40071,auto,2026-07-13
p00505,sofascore,1402688,auto,2026-07-17
p00505,transfermarkt,948272,auto,2026-07-13
p00506,biwenger,40075,auto,2026-07-13
p00506,sofascore,1546073,auto,2026-07-17
p00506,transfermarkt,1018912,auto,2026-07-13
p00507,biwenger,40910,auto,2026-07-13
p00507,transfermarkt,768380,auto,2026-07-13
p00508,biwenger,40911,auto,2026-07-13
p00508,transfermarkt,1299392,auto,2026-07-13
p00509,biwenger,40948,auto,2026-07-13
p00509,transfermarkt,1309177,auto,2026-07-13
p00510,biwenger,40952,auto,2026-07-13
p00510,transfermarkt,458777,auto,2026-07-13
p00511,biwenger,40960,auto,2026-07-13
p00511,sofascore,901843,auto,2026-07-17
p00511,transfermarkt,388542,auto,2026-07-13
p00512,biwenger,41014,auto,2026-07-13
p00512,transfermarkt,187673,auto,2026-07-13
p00513,biwenger,41022,auto,2026-07-13
p00513,sofascore,1464652,auto,2026-07-17
p00513,transfermarkt,924610,auto,2026-07-13
p00514,biwenger,41031,auto,2026-07-13
p00514,transfermarkt,400104,auto,2026-07-13
p00515,biwenger,41072,auto,2026-07-13
p00515,transfermarkt,568148,auto,2026-07-13
p00516,biwenger,41073,auto,2026-07-13
p00516,transfermarkt,519651,auto,2026-07-13
p00517,biwenger,41075,auto,2026-07-13
p00517,transfermarkt,581674,auto,2026-07-13
p00518,biwenger,41076,auto,2026-07-13
p00518,transfermarkt,590687,auto,2026-07-13
p00519,biwenger,41077,auto,2026-07-13
p00519,transfermarkt,741256,auto,2026-07-13
p00520,biwenger,41078,auto,2026-07-13
p00520,sofascore,962624,auto,2026-07-17
p00520,transfermarkt,605528,auto,2026-07-13
p00521,biwenger,41080,auto,2026-07-13
p00521,transfermarkt,857949,auto,2026-07-13
p00522,biwenger,41081,auto,2026-07-13
p00522,transfermarkt,596899,auto,2026-07-13
p00523,biwenger,41082,auto,2026-07-13
p00523,transfermarkt,636385,auto,2026-07-13
p00524,biwenger,41083,auto,2026-07-13
p00524,transfermarkt,743379,auto,2026-07-13
p00525,biwenger,41084,auto,2026-07-13
p00525,transfermarkt,786130,auto,2026-07-13
p00526,biwenger,41086,auto,2026-07-13
p00526,transfermarkt,241641,auto,2026-07-13
p00527,biwenger,41087,auto,2026-07-13
p00527,transfermarkt,357119,auto,2026-07-13
p00528,biwenger,41090,auto,2026-07-13
p00528,transfermarkt,738477,auto,2026-07-13
p00529,biwenger,41091,auto,2026-07-13
p00529,transfermarkt,1004298,auto,2026-07-13
p00530,biwenger,41092,auto,2026-07-13
p00530,transfermarkt,1057394,auto,2026-07-13
p00531,biwenger,41093,auto,2026-07-13
p00531,transfermarkt,1064717,auto,2026-07-13
p00532,biwenger,41095,auto,2026-07-13
p00532,transfermarkt,376589,auto,2026-07-13
p00533,biwenger,41097,auto,2026-07-13
p00533,transfermarkt,1109577,auto,2026-07-13
p00534,biwenger,41098,auto,2026-07-13
p00534,transfermarkt,1078436,auto,2026-07-13
p00535,biwenger,41100,auto,2026-07-13
p00535,transfermarkt,398056,auto,2026-07-13
p00536,biwenger,41101,auto,2026-07-13
p00536,transfermarkt,129478,auto,2026-07-13
p00537,biwenger,41153,auto,2026-07-13
p00537,sofascore,1657024,auto,2026-07-17
p00537,transfermarkt,1055860,auto,2026-07-13
p00538,biwenger,41200,auto,2026-07-13
p00538,transfermarkt,503733,auto,2026-07-13
p00539,biwenger,41259,auto,2026-07-13
p00539,transfermarkt,1393961,auto,2026-07-13
p00540,biwenger,41261,auto,2026-07-13
p00540,transfermarkt,502682,auto,2026-07-13
p00541,biwenger,41262,auto,2026-07-13
p00541,sofascore,1084464,auto,2026-07-17
p00541,transfermarkt,461631,auto,2026-07-13
p00542,biwenger,41263,auto,2026-07-13
p00542,transfermarkt,396161,auto,2026-07-13
p00543,biwenger,41264,auto,2026-07-13
p00543,transfermarkt,636116,auto,2026-07-13
p00544,biwenger,41265,auto,2026-07-13
p00544,transfermarkt,522730,auto,2026-07-13
p00545,biwenger,41266,auto,2026-07-13
p00545,transfermarkt,707568,auto,2026-07-13
p00546,biwenger,41267,auto,2026-07-13
p00546,transfermarkt,933795,auto,2026-07-13
p00547,biwenger,41268,auto,2026-07-13
p00547,transfermarkt,1088712,auto,2026-07-13
p00548,biwenger,41270,auto,2026-07-13
p00548,transfermarkt,1262996,auto,2026-07-13
p00549,biwenger,41271,auto,2026-07-13
p00549,transfermarkt,936981,auto,2026-07-13
p00550,biwenger,41275,auto,2026-07-13
p00550,transfermarkt,825199,auto,2026-07-13
p00551,biwenger,41385,auto,2026-07-13
p00551,transfermarkt,707222,auto,2026-07-13
p00552,biwenger,41411,auto,2026-07-13
p00552,transfermarkt,567222,auto,2026-07-13
p00553,biwenger,41412,auto,2026-07-13
p00553,transfermarkt,635939,auto,2026-07-13
p00554,biwenger,41413,auto,2026-07-13
p00554,transfermarkt,635930,auto,2026-07-13
p00555,biwenger,41414,auto,2026-07-13
p00555,transfermarkt,622951,auto,2026-07-13
p00556,biwenger,41415,auto,2026-07-13
p00556,transfermarkt,455066,auto,2026-07-13
p00557,biwenger,41416,auto,2026-07-13
p00557,transfermarkt,776703,auto,2026-07-13
p00558,biwenger,41418,auto,2026-07-13
p00558,transfermarkt,960562,auto,2026-07-13
p00559,biwenger,41419,auto,2026-07-13
p00559,transfermarkt,897521,auto,2026-07-13
p00560,biwenger,41420,auto,2026-07-13
p00560,transfermarkt,780817,auto,2026-07-13
p00561,biwenger,41421,auto,2026-07-13
p00561,transfermarkt,667996,auto,2026-07-13
p00562,biwenger,41556,auto,2026-07-13
p00562,sofascore,1402902,auto,2026-07-17
p00562,transfermarkt,938145,auto,2026-07-13
p00563,biwenger,41557,auto,2026-07-13
p00563,transfermarkt,848514,auto,2026-07-13
p00564,biwenger,41559,auto,2026-07-13
p00564,transfermarkt,1063336,auto,2026-07-13
p00565,biwenger,41560,auto,2026-07-13
p00565,sofascore,1522234,auto,2026-07-17
p00565,transfermarkt,1054931,auto,2026-07-13
p00566,biwenger,41561,auto,2026-07-13
p00566,sofascore,1410332,auto,2026-07-17
p00566,transfermarkt,567504,auto,2026-07-13
p00567,biwenger,41562,auto,2026-07-13
p00567,transfermarkt,891931,auto,2026-07-13
p00568,biwenger,41563,auto,2026-07-13
p00568,transfermarkt,941115,auto,2026-07-13
p00569,biwenger,41565,auto,2026-07-13
p00569,transfermarkt,991773,auto,2026-07-13
p00570,biwenger,41566,auto,2026-07-13
p00570,transfermarkt,709214,auto,2026-07-13
p00571,biwenger,41567,auto,2026-07-13
p00571,transfermarkt,1064139,auto,2026-07-13
p00572,biwenger,41568,auto,2026-07-13
p00572,transfermarkt,211628,auto,2026-07-13
p00573,biwenger,41570,auto,2026-07-13
p00573,transfermarkt,941104,auto,2026-07-13
p00574,biwenger,41683,auto,2026-07-13
p00574,transfermarkt,981674,auto,2026-07-13
p00575,biwenger,41684,auto,2026-07-13
p00575,transfermarkt,193082,auto,2026-07-13
p00576,biwenger,42267,auto,2026-07-13
p00576,sofascore,1476196,auto,2026-07-17
p00576,transfermarkt,915258,auto,2026-07-13
p00577,biwenger,42269,auto,2026-07-13
p00577,transfermarkt,1057392,auto,2026-07-13
p00578,biwenger,42271,auto,2026-07-13
p00578,transfermarkt,420196,auto,2026-07-13
p00579,biwenger,42327,auto,2026-07-13
p00579,transfermarkt,633111,auto,2026-07-13
p00580,biwenger,42328,auto,2026-07-13
p00580,transfermarkt,923080,auto,2026-07-13
p00581,biwenger,42362,auto,2026-07-13
p00581,transfermarkt,321528,auto,2026-07-13
p00582,biwenger,42370,auto,2026-07-13
p00582,transfermarkt,898350,auto,2026-07-13
p00583,biwenger,42389,auto,2026-07-13
p00583,transfermarkt,948169,auto,2026-07-13
p00584,biwenger,42390,auto,2026-07-13
p00584,transfermarkt,514285,auto,2026-07-13
p00585,biwenger,42394,auto,2026-07-13
p00585,sofascore,1924859,auto,2026-07-17
p00585,transfermarkt,1305564,auto,2026-07-13
p00586,biwenger,42395,auto,2026-07-13
p00586,transfermarkt,1177033,auto,2026-07-13
p00587,biwenger,42396,auto,2026-07-13
p00587,transfermarkt,410427,auto,2026-07-13
p00588,biwenger,42412,auto,2026-07-13
p00588,transfermarkt,1086636,auto,2026-07-13
p00589,biwenger,42425,auto,2026-07-13
p00589,transfermarkt,707450,auto,2026-07-13
p00590,biwenger,42444,auto,2026-07-13
p00590,transfermarkt,461496,auto,2026-07-13
p00591,biwenger,1599,auto,2026-07-13
p00591,transfermarkt,175446,auto,2026-07-13
p00592,biwenger,5618,auto,2026-07-13
p00592,sofascore,852412,auto,2026-07-17
p00592,transfermarkt,453704,auto,2026-07-13
p00593,biwenger,30507,auto,2026-07-13
p00593,sofascore,873717,auto,2026-07-17
p00593,transfermarkt,431190,auto,2026-07-13
p00594,biwenger,37525,auto,2026-07-13
p00594,transfermarkt,741289,auto,2026-07-13
p00595,biwenger,1802,manual,2026-07-17
p00595,sofascore,362032,manual,2026-07-17
p00595,transfermarkt,237617,manual,2026-07-17
p00596,biwenger,2184,manual,2026-07-17
p00596,sofascore,134029,manual,2026-07-17
p00596,transfermarkt,128969,manual,2026-07-17
p00597,biwenger,2635,manual,2026-07-17
p00597,sofascore,576276,manual,2026-07-17
p00597,transfermarkt,257376,manual,2026-07-17
p00598,biwenger,39925,manual,2026-07-17
p00598,sofascore,1211632,manual,2026-07-17
p00598,transfermarkt,1007378,manual,2026-07-17
p00599,biwenger,1984,manual,2026-07-17
p00600,biwenger,3,auto,2026-07-17
p00600,sofascore,4419,auto,2026-07-17
p00600,transfermarkt,15951,auto,2026-07-17
p00601,biwenger,80,auto,2026-07-17
p00601,sofascore,99517,auto,2026-07-17
p00601,transfermarkt,68645,auto,2026-07-17
p00602,biwenger,140,auto,2026-07-17
p00602,sofascore,770,auto,2026-07-17
p00602,transfermarkt,18944,auto,2026-07-17
p00603,biwenger,201,auto,2026-07-17
p00603,sofascore,13249,auto,2026-07-17
p00603,transfermarkt,40423,auto,2026-07-17
p00604,biwenger,257,auto,2026-07-17
p00604,sofascore,368922,auto,2026-07-17
p00604,transfermarkt,284430,auto,2026-07-17
p00605,biwenger,315,auto,2026-07-17
p00605,sofascore,914178,auto,2026-07-17
p00605,transfermarkt,448844,auto,2026-07-17
p00606,biwenger,338,auto,2026-07-17
p00606,sofascore,105697,auto,2026-07-17
p00606,transfermarkt,127032,auto,2026-07-17
p00607,biwenger,344,auto,2026-07-17
p00607,sofascore,1144660,auto,2026-07-17
p00607,transfermarkt,537759,auto,2026-07-17
p00608,biwenger,415,auto,2026-07-17
p00608,sofascore,4581,auto,2026-07-17
p00608,transfermarkt,34601,auto,2026-07-17
p00609,biwenger,484,auto,2026-07-17
p00609,sofascore,908716,auto,2026-07-17
p00609,transfermarkt,525299,auto,2026-07-17
p00610,biwenger,555,auto,2026-07-17
p00610,sofascore,41011,auto,2026-07-17
p00610,transfermarkt,51710,auto,2026-07-17
p00611,biwenger,556,auto,2026-07-17
p00611,sofascore,353262,auto,2026-07-17
p00611,transfermarkt,289236,auto,2026-07-17
p00612,biwenger,724,auto,2026-07-17
p00612,sofascore,874535,auto,2026-07-17
p00612,transfermarkt,371174,auto,2026-07-17
p00613,biwenger,764,auto,2026-07-17
p00613,sofascore,32690,auto,2026-07-17
p00613,transfermarkt,65467,auto,2026-07-17
p00614,biwenger,785,auto,2026-07-17
p00614,sofascore,902051,auto,2026-07-17
p00614,transfermarkt,523977,auto,2026-07-17
p00615,biwenger,788,auto,2026-07-17
p00615,sofascore,252863,auto,2026-07-17
p00615,transfermarkt,211251,auto,2026-07-17
p00616,biwenger,838,auto,2026-07-17
p00616,sofascore,255973,auto,2026-07-17
p00616,transfermarkt,238868,auto,2026-07-17
p00617,biwenger,864,auto,2026-07-17
p00617,sofascore,47625,auto,2026-07-17
p00617,transfermarkt,158795,auto,2026-07-17
p00618,biwenger,874,auto,2026-07-17
p00618,sofascore,141655,auto,2026-07-17
p00618,transfermarkt,58330,auto,2026-07-17
p00619,biwenger,886,auto,2026-07-17
p00619,sofascore,22141,auto,2026-07-17
p00619,transfermarkt,63040,auto,2026-07-17
p00620,biwenger,889,auto,2026-07-17
p00620,sofascore,211122,auto,2026-07-17
p00620,transfermarkt,63056,auto,2026-07-17
p00621,biwenger,890,auto,2026-07-17
p00621,sofascore,330675,auto,2026-07-17
p00621,transfermarkt,197122,auto,2026-07-17
p00622,biwenger,894,auto,2026-07-17
p00622,sofascore,591136,auto,2026-07-17
p00622,transfermarkt,298589,auto,2026-07-17
p00623,biwenger,937,auto,2026-07-17
p00623,sofascore,41963,auto,2026-07-17
p00623,transfermarkt,85258,auto,2026-07-17
p00624,biwenger,938,auto,2026-07-17
p00624,sofascore,39433,auto,2026-07-17
p00624,transfermarkt,65230,auto,2026-07-17
p00625,biwenger,977,auto,2026-07-17
p00625,sofascore,32185,auto,2026-07-17
p00625,transfermarkt,8176,auto,2026-07-17
p00626,biwenger,987,auto,2026-07-17
p00626,sofascore,35199,auto,2026-07-17
p00626,transfermarkt,69751,auto,2026-07-17
p00627,biwenger,1027,auto,2026-07-17
p00627,sofascore,3306,auto,2026-07-17
p00627,transfermarkt,18922,auto,2026-07-17
p00628,biwenger,1032,auto,2026-07-17
p00628,sofascore,52663,auto,2026-07-17
p00628,transfermarkt,96718,auto,2026-07-17
p00629,biwenger,1053,auto,2026-07-17
p00629,sofascore,71707,auto,2026-07-17
p00629,transfermarkt,54235,auto,2026-07-17
p00630,biwenger,1097,auto,2026-07-17
p00630,sofascore,82400,auto,2026-07-17
p00630,transfermarkt,62920,auto,2026-07-17
p00631,biwenger,1144,auto,2026-07-17
p00631,sofascore,48751,auto,2026-07-17
p00631,transfermarkt,73250,auto,2026-07-17
p00632,biwenger,1231,auto,2026-07-17
p00632,sofascore,113593,auto,2026-07-17
p00632,transfermarkt,59344,auto,2026-07-17
p00633,biwenger,1317,auto,2026-07-17
p00633,sofascore,7635,auto,2026-07-17
p00633,transfermarkt,32467,auto,2026-07-17
p00634,biwenger,1332,auto,2026-07-17
p00634,sofascore,69404,auto,2026-07-17
p00634,transfermarkt,58884,auto,2026-07-17
p00635,biwenger,1342,auto,2026-07-17
p00635,sofascore,123976,auto,2026-07-17
p00635,transfermarkt,85370,auto,2026-07-17
p00636,biwenger,1360,auto,2026-07-17
p00636,sofascore,36982,auto,2026-07-17
p00636,transfermarkt,76746,auto,2026-07-17
p00637,biwenger,1424,auto,2026-07-17
p00637,sofascore,173883,auto,2026-07-17
p00637,transfermarkt,158863,auto,2026-07-17
p00638,biwenger,1473,auto,2026-07-17
p00638,sofascore,96366,auto,2026-07-17
p00638,transfermarkt,126716,auto,2026-07-17
p00639,biwenger,1503,auto,2026-07-17
p00639,sofascore,111803,auto,2026-07-17
p00639,transfermarkt,135492,auto,2026-07-17
p00640,biwenger,1522,auto,2026-07-17
p00640,sofascore,83506,auto,2026-07-17
p00640,transfermarkt,119905,auto,2026-07-17
p00641,biwenger,1536,auto,2026-07-17
p00641,sofascore,1035699,auto,2026-07-17
p00641,transfermarkt,783429,auto,2026-07-17
p00642,biwenger,1550,auto,2026-07-17
